FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积
138,2572,938,2053,桂林电子科技大学,4145010595.000000000000000,广西壮族自治区,桂林市,本科,公办,桂林电子科技大学(花江校区),1dfaeff91d04cb072902e1f9,灵川县,110.411090500000000,25.314224129999999,188.3580017
139,1510,557,1148,莆田学院,4135011498.000000000000000,福建省,莆田市,本科,公办,莆田学院(紫霄校区),6d13b6c9acca482821022070,荔城区,119.048347800000002,25.511480989999999,54.5312996
140,3017,1099,2444,曲靖师范学院,4153010684.000000000000000,云南省,曲靖市,本科,公办,曲靖师范学院,7e8bd5c824f0456c41d63ee8,麒麟区,103.748954900000001,25.525356649999999,76.4527969
141,3000,1095,2440,大理大学,4153010679.000000000000000,云南省,大理白族自治州,本科,公办,大理大学,10b74c3050db4120fe0eb0d4,大理市,100.154202799999993,25.673358360000002,132.0119934
142,2281,828,1774,湘南学院,4143010545.000000000000000,湖南省,郴州市,本科,公办,湘南学院,f6ca48a2e7a86559354aae78,苏仙区,113.095465000000004,25.787162410000001,52.5368004
143,1577,581,1222,江西理工大学,4136010407.000000000000000,江西省,赣州市,本科,公办,江西理工大学(三江校区),f545f9626502889cd23ce3e1,南康区,114.758642399999999,25.798098860000000,109.1740036
144,1601,589,1230,赣南师范大学,4136010418.000000000000000,江西省,赣州市,本科,公办,赣南师范大学(黄金校区),6f437239a5c294e7dbecedee,章贡区,114.881783900000002,25.799231310000000,101.2939987
145,1665,611,1252,赣南科技学院,4136013434.000000000000000,江西省,赣州市,本科,公办,赣南科技学院,d5fda0919eafd28680a00c7e,章贡区,114.913131199999995,25.841322250000001,35.5541992
146,1536,564,1155,福州工商学院,4135012993.000000000000000,福建省教育厅,福州市,本科,民办,福州工商学院,e02af4abab03d6ef0d0a7087,永泰县,119.051987800000006,25.906531170000001,51.6707001
147,1547,571,1162,福州外语外贸学院,4135013762.000000000000000,福建省教育厅,福州市,本科,民办,福州外语外贸学院,f2f9c17bf0f4907a17b54b65,长乐区,119.495177799999993,25.925667279999999,36.0537987
148,1471,546,1137,福建师范大学,4135010394.000000000000000,福建省,福州市,本科,公办,福建师范大学(旗山校区),8373d8334f1a8b9c246e9820,闽侯县,119.206112000000005,26.029082580000001,156.2649994
149,1462,542,1133,福建农林大学,4135010389.000000000000000,福建省,福州市,本科,公办,福建农林大学(旗山校区),bcf081c4ba09638ba4c756fe,闽侯县,119.177020900000002,26.056265119999999,50.5407982
150,1458,540,1131,福州大学,4135010386.000000000000000,福建省,福州市,本科,公办,福州大学(旗山校区),82f49536160288bb7f29bd76,闽侯县,119.192113000000006,26.059395930000001,164.5359955
151,1555,572,1163,福建江夏学院,4135013763.000000000000000,福建省,福州市,本科,公办,福建江夏学院(大学城校区),4ce10ce6f91b0ba1451a32ae,闽侯县,119.188344400000005,26.068422410000000,44.9583015
152,1474,547,1138,闽江学院,4135010395.000000000000000,福建省,福州市,本科,公办,闽江学院,5c56edd6ebd7c55aa0d230ae,闽侯县,119.165560799999994,26.069434860000001,121.2080002
153,1466,544,1135,福建医科大学,4135010392.000000000000000,福建省,福州市,本科,公办,福建医科大学(旗山校区),7c5e480bb9e69cb4acb22aae,闽侯县,119.181921799999998,26.072187190000001,57.1754990
154,1468,545,1136,福建中医药大学,4135010393.000000000000000,福建省,福州市,本科,公办,福建中医药大学(旗山校区),e3589c3c3411619cb2077dae,闽侯县,119.175013800000002,26.076386090000000,56.3642998
155,1461,542,1133,福建农林大学,4135010389.000000000000000,福建省,福州市,本科,公办,福建农林大学,b1c556e8c6f7820cb4265557,仓山区,119.232125499999995,26.085935809999999,109.2549973
156,1489,553,1144,三明学院,4135011311.000000000000000,福建省,三明市,本科,公办,三明学院,606289fd4d77d333a20464cb,三元区,117.559539099999995,26.196284089999999,38.2150993
157,2302,833,1779,湖南科技学院,4143010551.000000000000000,湖南省,永州市,本科,公办,湖南科技学院,bff8fa7d32dddea0c9213daf,零陵区,111.601253299999996,26.208942820000001,56.7327995
158,1498,555,1146,福建商学院,4135011313.000000000000000,福建省,福州市,本科,公办,福建商学院(连江校区),0e5b6139dc9d709d601c67ff,连江县,119.458906299999995,26.243000590000001,39.4081993
159,2931,1069,2368,安顺学院,4152010667.000000000000000,贵州省,安顺市,本科,公办,安顺学院,93df0dc38bdbc656882fb5ea,西秀区,105.897730600000003,26.247415440000001,60.2397995
160,2949,1074,2373,贵州民族大学,4152010672.000000000000000,贵州省,贵阳市,本科,公办,贵州民族大学(新校区),6cea90b1bc235eb30bccddeb,花溪区,106.616220600000005,26.378699760000000,98.2950974
161,2944,1073,2372,贵州财经大学,4152010671.000000000000000,贵州省,贵阳市,本科,公办,贵州财经大学,0c8fce7205106300213bf289,花溪区,106.638659899999993,26.381827489999999,365.2789917
162,2923,1064,2363,贵州中医药大学,4152010662.000000000000000,贵州省,贵阳市,本科,公办,贵州中医药大学(花溪新校区),dfd9617a8576c16b81a12eee,花溪区,106.616337999999999,26.387390210000000,81.9010010
163,2924,1065,2364,贵州师范大学,4152010663.000000000000000,贵州省,贵阳市,本科,公办,贵州师范大学(东校区),5a642ee611d4bcb67ec876cc,花溪区,106.632239299999995,26.387021619999999,123.4479980
164,2966,1082,2381,贵阳信息科技学院,4152013650.000000000000000,贵州省教育厅,贵阳市,本科,民办,贵阳信息科技学院(花溪校区),2508e3682ba299a7d618b709,花溪区,106.632247300000003,26.398334479999999,38.8235016
165,2911,1061,2360,贵州大学,4152010657.000000000000000,贵州省,贵阳市,本科,公办,贵州大学(花溪南校区),bcaebff8a6bb832ac9e33cd5,花溪区,106.668077800000006,26.425317239999998,47.9034996
166,2910,1061,2360,贵州大学,4152010657.000000000000000,贵州省,贵阳市,本科,公办,贵州大学(花溪东校区),ce7bfe9110bf1508e5e965a6,花溪区,106.668729700000000,26.447712939999999,42.4263000
167,2909,1061,2360,贵州大学,4152010657.000000000000000,贵州省,贵阳市,本科,公办,贵州大学(西校区),8158cc1fad49f276c1f1cfba,花溪区,106.655846800000006,26.449463590000001,162.4409943
168,2948,1074,2373,贵州民族大学,4152010672.000000000000000,贵州省,贵阳市,本科,公办,贵州民族大学,24d017cadde82507d4851f32,花溪区,106.666635299999996,26.467988420000001,37.4802017
169,2938,1071,2370,凯里学院,4152010669.000000000000000,贵州省,黔东南苗族侗族自治州,本科,公办,凯里学院,befdb292eed8e1e08715416d,凯里市,107.888290799999993,26.527979070000001,61.9677010
170,2955,1075,2374,贵阳学院,4152010976.000000000000000,贵州省,贵阳市,本科,公办,贵阳学院(软件分院),0f87a05ccd7dc602138824b3,南明区,106.769724999999994,26.559569929999999,34.6400986
171,2976,1088,2387,贵州理工学院,4152014440.000000000000000,贵州省,贵阳市,本科,公办,贵州理工学院(蔡家关校区),812cc57549a17252220220e7,云岩区,106.654524100000003,26.564516059999999,40.4649010
172,2849,1037,2255,攀枝花学院,4151011360.000000000000000,四川省,攀枝花市,本科,公办,攀枝花学院,535939c78acaafd4f13cba92,东区,101.724068299999999,26.571607210000000,42.4135017
173,2956,1076,2375,六盘水师范学院,4152010977.000000000000000,贵州省,六盘水市,本科,公办,六盘水师范学院,852c9f4f647692226d20b9f7,钟山区,104.815799100000007,26.579213849999999,56.5803986
174,2972,1087,2386,贵州师范学院,4152014223.000000000000000,贵州省,贵阳市,本科,公办,贵州师范学院,a945555b5b2ff396deee8bd3,乌当区,106.793544900000001,26.646324159999999,31.6791992
175,1479,549,1140,宁德师范学院,4135010398.000000000000000,福建省,宁德市,本科,公办,宁德师范学院(新校区),b4030cf9e428f67581a12ee9,蕉城区,119.588938299999995,26.659836519999999,60.1688004
176,2925,1065,2364,贵州师范大学,4152010663.000000000000000,贵州省,贵阳市,本科,公办,贵州师范大学(白云校区),19651c5e84a04cf8da2f28f6,白云区,106.620448800000005,26.718399920000000,30.8381004
177,2957,1077,2376,贵州商学院,4152011731.000000000000000,贵州省,贵阳市,本科,公办,贵州商学院(白云校区),73ace64ba531920d8a36ee7d,白云区,106.625178399999996,26.730192939999998,39.1114998
178,2287,829,1775,衡阳师范学院,4143010546.000000000000000,湖南省,衡阳市,本科,公办,衡阳师范学院(西校区),ccd1c7f87c4af995eedfca79,雁峰区,112.621093200000004,26.866089410000001,29.6609001
179,2316,836,1782,南华大学,4143010555.000000000000000,湖南省,衡阳市,本科,公办,南华大学(雨母校区),cc0849a05b90c350940319fa,蒸湘区,112.511695900000007,26.882882349999999,81.9217987
180,2286,829,1775,衡阳师范学院,4143010546.000000000000000,湖南省,衡阳市,本科,公办,衡阳师范学院(东校区),3be122e130328a521ff74daf,珠晖区,112.671303899999998,26.884301810000000,91.8099976
181,2328,841,1787,湖南工学院,4143011528.000000000000000,湖南省,衡阳市,本科,公办,湖南工学院,3edc30c335e24ca307026f0b,珠晖区,112.679471100000001,26.885686539999998,71.5930023
182,3061,1113,2458,丽江文化旅游学院,4153013328.000000000000000,云南省教育厅,丽江市,本科,民办,丽江文化旅游学院,a5bf31f27e5a5612fbf0cb88,古城区,100.229476000000005,26.918841570000001,55.6594009
183,1606,590,1231,井冈山大学,4136010419.000000000000000,江西省,吉安市,本科,公办,井冈山大学,5ffb181684cad75c6f4760e3,青原区,115.027216300000006,27.115302549999999,139.8880005
184,2288,830,1776,邵阳学院,4143010547.000000000000000,湖南省,邵阳市,本科,公办,邵阳学院(七里坪校区),52a0b1579d42a3ff0b69d92c,大祥区,111.436253100000002,27.203978440000000,91.9523010
185,3013,1098,2443,昭通学院,4153010683.000000000000000,云南省,昭通市,本科,公办,昭通学院,76909ddcb12999abf2193700,昭阳区,103.737820999999997,27.361919730000000,30.2425003
186,2294,831,1777,怀化学院,4143010548.000000000000000,湖南省,怀化市,本科,公办,怀化学院(东校区),3da907f3c9442a53b320a8f0,鹤城区,110.039204600000005,27.582793230000000,39.4781990
187,2349,847,1793,湖南医药学院,4143012214.000000000000000,湖南省,怀化市,本科,公办,湖南医药学院新校区,23c53d48e9fe20056849f35c,鹤城区,110.050168099999993,27.588435789999998,70.9851990
188,1622,594,1235,萍乡学院,4136010895.000000000000000,江西省,萍乡市,本科,公办,萍乡学院,ffd6d4035f4b418f17b54be8,安源区,113.875399200000004,27.632217780000001,48.8465004
189,2926,1066,2365,遵义师范学院,4152010664.000000000000000,贵州省,遵义市,本科,公办,遵义师范学院,b6c8c0b29f43ade1abf72972,红花岗区,107.049023399999996,27.711153759999998,61.0912018
190,2308,834,1780,湖南人文科技学院,4143010553.000000000000000,湖南省,娄底市,本科,公办,湖南人文科技学院,e85e2527128e852d95f08c0f,娄星区,111.997242700000001,27.714442640000001,54.4420013
191,2919,1063,2362,遵义医科大学,4152010661.000000000000000,贵州省,遵义市,本科,公办,遵义医科大学(新蒲校区),028e182f6adc11f582288ac2,红花岗区,107.065468400000000,27.724722180000001,105.6790009
192,1477,548,1139,武夷学院,4135010397.000000000000000,福建省,南平市,本科,公办,武夷学院,10ed32b4c52718be871541f5,武夷山市,117.998888800000003,27.731646000000001,100.8639984
193,2980,1089,2388,茅台学院,4152014625.000000000000000,贵州省教育厅,遵义市,本科,民办,茅台学院,8a1b263b2a22a1f3735e8096,仁怀市,106.330393299999997,27.742539940000000,76.1326981
194,1645,600,1241,江西工程学院,4136012766.000000000000000,江西省教育厅,新余市,本科,民办,江西工程学院(仙女湖校区),58317d880db3955ea5da39b4,渝水区,114.839234000000005,27.779384409999999,50.9864006
195,2927,1067,2366,铜仁学院,4152010665.000000000000000,贵州省,铜仁市,本科,公办,铜仁学院(新校区),3a0a78bd3e3708fb63180923,碧江区,109.217567599999995,27.789955530000000,43.4413986
196,1595,588,1229,宜春学院,4136010417.000000000000000,江西省,宜春市,本科,公办,宜春学院,08fc93dff3d62e919a68b48f,袁州区,114.352028000000004,27.795102270000001,53.0635986
197,1644,600,1241,江西工程学院,4136012766.000000000000000,江西省教育厅,新余市,本科,民办,江西工程学院(天工校区),981bb0528c8f838c09f5eb4c,渝水区,114.886851899999996,27.812997230000001,43.5275993
198,2340,844,1790,湖南工业大学,4143011535.000000000000000,湖南省,株洲市,本科,公办,湖南工业大学,90d241e435752c5715a19014,天元区,113.101740800000002,27.821297580000000,128.0670013
199,2325,839,1785,湖南工程学院,4143011342.000000000000000,湖南省,湘潭市,本科,公办,湖南工程学院(主校区),d14917ce30d1f801b13c815d,岳塘区,112.927675800000003,27.850264110000001,49.2979012
200,1637,598,1239,新余学院,4136011508.000000000000000,江西省,新余市,本科,公办,新余学院,9d7f5b3301901161b1077d89,渝水区,114.990778500000005,27.861105720000001,102.7600021
201,2238,817,1763,湘潭大学,4143010530.000000000000000,湖南省,湘潭市,本科,公办,湘潭大学,51afe2440baf9f45acee7a8b,雨湖区,112.858632400000005,27.885717560000000,179.8410034
202,2376,868,1814,湖南软件职业技术大学,4143013925.000000000000000,湖南省教育厅,湘潭市,本科,民办,湖南软件职业技术大学(和平校区),8fde79cce8794bbc95ca0753,湘潭,112.925319700000003,27.909919739999999,36.6426010
203,2259,821,1767,湖南科技大学,4143010534.000000000000000,湖南省,湘潭市,本科,公办,湖南科技大学,74c933fb47b3b55e9f82eab0,雨湖区,112.914199900000000,27.907708700000001,185.3609924
204,1217,445,912,温州大学,4133010351.000000000000000,浙江省,温州市,本科,公办,温州大学(茶山南校区),646ddc84bde205fafbdc85e5,瓯海区,120.691226200000003,27.921237110000000,64.8731003
205,1328,491,958,温州肯恩大学,4133016405.000000000000000,浙江省教育厅,温州市,本科,中外合作办学,温州肯恩大学,39af74c51219b84bf32d83f1,瓯海区,120.648902399999997,27.921362720000001,43.2589989
206,1182,438,905,温州医科大学,4133010343.000000000000000,浙江省,温州市,本科,公办,温州医科大学(茶山校区),c165340593d5bb7aab175a5c,瓯海区,120.706853600000002,27.928478320000000,45.6930008
207,2785,1019,2237,西昌学院,4151010628.000000000000000,四川省,凉山彝族自治州,本科,公办,西昌学院(安宁校区),b749a3031bd5534016a190a9,西昌市,102.211483900000005,27.949718390000001,50.4290009
208,2355,853,1799,湘潭理工学院,4143012651.000000000000000,湖南省教育厅,湘潭市,本科,民办,湘潭理工学院,7d09615caf48245828201a45,雨湖区,112.951743199999996,27.983438939999999,75.2893982
209,2260,822,1768,长沙理工大学,4143010536.000000000000000,湖南省,长沙市,本科,公办,长沙理工大学(云塘校区),afe00e27c84a89804afd3fdc,雨花区,113.003491199999999,28.070817670000000,123.9509964
210,2269,825,1771,湖南中医药大学,4143010541.000000000000000,湖南省,长沙市,本科,公办,湖南中医药大学,e940cd2f96661a97b6f42f65,岳麓区,112.888859199999999,28.132792110000000,62.0941010
