FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,lng,lat,uid,area,lngN,latN,面积
1457,3368,1212,2685,北方民族大学,4164011407.000000000000000,国家民委,银川市,本科,公办,北方民族大学(西校区),106.104652999999999,38.503521999999997,f177c6121ffc45c6adb22a60,西夏区,106.093644400000002,38.496707630000003,32.3014984
1458,3366,1212,2685,北方民族大学,4164011407.000000000000000,国家民委,银川市,本科,公办,北方民族大学,106.113651000000004,38.503242000000000,c0f16dfc4e0d9d568505bf36,西夏区,106.102590599999999,38.496565259999997,73.9011002
1459,3355,1209,2682,宁夏大学,4164010749.000000000000000,宁夏回族自治区,银川市,本科,公办,宁夏大学(怀远校区),106.147852999999998,38.502493000000001,74c933fb5004a05e9e82ea19,西夏区,106.136690200000004,38.496209800000003,60.7246017
1460,425,171,285,忻州师范学院,4114010124.000000000000000,山西省,忻州市,本科,公办,忻州师范学院(新校区),112.740710000000007,38.501435000000001,a7c2ab5bf756a77772210b49,忻府区,112.727547999999999,38.495178959999997,70.9493027
1461,3357,1209,2682,宁夏大学,4164010749.000000000000000,宁夏回族自治区,银川市,本科,公办,宁夏大学(贺兰山校区),106.147620000000003,38.508226999999998,7c5e480b4e5ca9b4adb22a14,西夏区,106.136453500000002,38.501941830000000,32.8818016
1462,3358,1209,2682,宁夏大学,4164010749.000000000000000,宁夏回族自治区,银川市,本科,公办,宁夏大学(文萃校区),106.138917000000006,38.508907999999998,c55824618273e71c00ff2de5,西夏区,106.127746500000001,38.502587290000001,33.3969002
1463,3377,1216,2689,银川科技学院,4164014200.000000000000000,宁夏回族自治区教育厅,银川市,本科,民办,银川科技学院,106.159395000000004,38.520279000000002,c21db9e5bf346e8300ff2d14,西夏区,106.148263700000001,38.513937089999999,35.3816986
1464,678,256,455,大连科技学院,4121013207.000000000000000,辽宁省教育厅,大连市,本科,民办,大连科技学院,121.161769000000007,38.788032999999999,14b338f8c6ccd9e943afe657,旅顺口区,121.149848500000004,38.781272940000001,16.3913002
1465,558,219,418,大连交通大学,4121010150.000000000000000,辽宁省,大连市,本科,公办,大连交通大学(旅顺口校区),121.170287000000002,38.800272999999997,a841a488c3ddcb08dbeced16,旅顺口区,121.158425600000001,38.793384279999998,42.6655006
1466,600,228,427,大连医科大学,4121010161.000000000000000,辽宁省,大连市,本科,公办,大连医科大学,121.321380000000005,38.810167000000000,6973cc962be22de04d776e50,旅顺口区,121.309724000000003,38.802863790000004,115.1740036
1467,627,236,435,大连外国语大学,4121010172.000000000000000,辽宁省,大连市,本科,公办,大连外国语大学(旅顺校区),121.314684999999997,38.819575999999998,0b6acc59a4c1c51af50e7756,旅顺口区,121.303033600000006,38.812336420000001,61.0125999
1468,374,150,202,保定理工学院,4113013891.000000000000000,河北省教育厅,保定市,本科,民办,保定理工学院,115.491787000000002,38.821286000000001,7c5e480bab7682b4adb22a3e,莲池区,115.478938299999996,38.814703389999998,23.1114006
1469,646,242,441,辽宁对外经贸学院,4121010841.000000000000000,辽宁省教育厅,大连市,本科,民办,辽宁对外经贸学院,121.162903000000000,38.825543000000003,0b08f1cd6513537f08ccdd21,旅顺口区,121.151002399999996,38.818755130000000,54.0094986
1470,263,105,157,河北农业大学,4113010086.000000000000000,河北省,保定市,本科,公办,河北农业大学(西校区),115.452319000000003,38.833463999999999,ab2c86b9e315d34f8bfc0653,竞秀区,115.439555499999997,38.826209830000003,66.8277969
1471,262,105,157,河北农业大学,4113010086.000000000000000,河北省,保定市,本科,公办,河北农业大学,115.489891000000000,38.855840999999998,999b836d6d1d87bf2fe67b37,莲池区,115.477063099999995,38.849217490000001,36.6617012
1472,694,268,467,大连东软信息学院,4121013631.000000000000000,辽宁省教育厅,大连市,本科,民办,大连东软信息学院(博川校区),121.451307000000000,38.855491000000001,0a1de14642b7829ac056acb1,旅顺口区,121.439554999999999,38.848075880000003,26.8813992
1473,681,258,457,大连医科大学中山学院,4121013212.000000000000000,辽宁省教育厅,大连市,本科,民办,大连医科大学中山学院,121.519435000000001,38.859515999999999,385f2bfe4e3acefc86420e1f,甘井子区,121.507709300000002,38.852910379999997,17.9913006
1474,230,91,117,南开大学滨海学院,4112013663.000000000000000,天津市教委,天津市,本科,民办,南开大学滨海学院,117.456075999999996,38.868211000000002,e85e252703deaa5295f08c20,滨海新区,117.443095999999997,38.861241120000003,60.2010002
1475,227,90,116,天津医科大学临床医学院,4112013661.000000000000000,天津市教委,天津市,本科,民办,天津医科大学临床医学院,117.469995999999995,38.873134000000000,cde9e2c7f6248ab5e81e9720,滨海新区,117.457124699999994,38.865952170000000,24.5324993
1476,584,225,424,大连海洋大学,4121010158.000000000000000,辽宁省,大连市,本科,公办,大连海洋大学,121.561301000000000,38.874923000000003,e155701e29f1119ed72ce2d6,沙河口区,121.549915900000002,38.867781080000000,16.7768002
1477,565,220,419,大连海事大学,4121010151.000000000000000,交通运输部,大连市,本科,公办,大连海事大学,121.532616000000004,38.874747999999997,5fcef9eed238f9c0c4f50d78,甘井子区,121.520999000000003,38.867959519999999,57.1549988
1478,236,97,149,河北大学,4113010075.000000000000000,河北省,保定市,本科,公办,河北大学,115.522620000000003,38.876199000000000,a99fa9faa8ab85502afc4893,莲池区,115.509906099999995,38.869664319999998,40.1454010
1479,566,220,419,大连海事大学,4121010151.000000000000000,交通运输部,大连市,本科,公办,大连海事大学继续教育学院,121.546814999999995,38.882402999999996,341c35de3f9e4fbee6073829,沙河口区,121.535324900000006,38.875385160000000,2.2906599
1480,633,237,436,东北财经大学,4121010173.000000000000000,辽宁省,大连市,本科,公办,东北财经大学(杨树街校区),121.546879000000004,38.886147000000001,dbf4d6ee1393752a6fa3cc29,沙河口区,121.535385300000002,38.879124939999997,6.0262699
1481,631,237,436,东北财经大学,4121010173.000000000000000,辽宁省,大连市,本科,公办,东北财经大学,121.557927000000007,38.884545000000003,6be5d13d9e97bcb8f4eafc66,沙河口区,121.546514900000005,38.877410339999997,34.6577988
1482,279,110,162,保定学院,4113010096.000000000000000,河北省,保定市,本科,公办,保定学院,115.585284999999999,38.887036999999999,72e57fd76c6e1dacf8dc8563,莲池区,115.572893399999998,38.880210290000001,55.9574013
1483,348,130,182,中央司法警官学院,4113011903.000000000000000,司法部,保定市,本科,公办,中央司法警官学院,115.521248999999997,38.887011999999999,54435dd38c0491a59e95de7e,莲池区,115.508511900000002,38.880481619999998,32.1095009
1484,237,97,149,河北大学,4113010075.000000000000000,河北省,保定市,本科,公办,河北大学(七一路校区),115.571228000000005,38.886395999999998,ecdc6755636f679957bfffd8,莲池区,115.558857200000006,38.879406310000000,68.5417023
1485,234,95,121,天津仁爱学院,4112014038.000000000000000,天津市教委,天津市,本科,民办,天津仁爱学院,117.163405999999995,38.891238000000001,cbaa00c80baa1fb7d3ff23b2,静海区,117.150497299999998,38.884385320000000,60.4491997
1486,524,210,409,大连理工大学,4121010141.000000000000000,教育部,大连市,本科,公办,大连理工大学,121.531261000000001,38.888106000000001,ee0612a67a3a6eb995f08c09,甘井子区,121.519616600000006,38.881327079999998,191.0240021
1487,693,268,467,大连东软信息学院,4121013631.000000000000000,辽宁省教育厅,大连市,本科,民办,大连东软信息学院(软件园校区),121.543102000000005,38.899270999999999,d7556f845a8b613da9059dba,甘井子区,121.531560900000002,38.892292779999998,24.8768997
1488,695,268,467,大连东软信息学院,4121013631.000000000000000,辽宁省教育厅,大连市,本科,民办,大连东软信息学院生活区,121.543250999999998,38.901311000000000,efc242f25e9db19c373a719f,甘井子区,121.531709500000005,38.894328829999999,21.6634007
1489,651,244,443,大连大学,4121011258.000000000000000,辽宁省,大连市,本科,公办,大连大学成人教育学院,121.602366000000004,38.907490000000003,5b25f44672afa4ea10293529,沙河口区,121.590872800000000,38.900830599999999,0.4313070
1490,559,219,418,大连交通大学,4121010150.000000000000000,辽宁省,大连市,本科,公办,大连交通大学(教学南区),121.567755000000005,38.915160999999998,fa7da3e8b6abcd6242d63e29,沙河口区,121.556357000000006,38.907986129999998,2.5598099
1491,628,236,435,大连外国语大学,4121010172.000000000000000,辽宁省,大连市,本科,公办,大连外国语大学国际教育学院,121.651135999999994,38.917209000000000,4a9d4d11f20c020de7e9655b,中山区,121.639611799999997,38.910500339999999,0.5770760
1492,426,171,285,忻州师范学院,4114010124.000000000000000,山西省,忻州市,本科,公办,忻州师范学院(五寨分院),111.844791999999998,38.917186999999998,beabdbf4b923999b7069d3d1,五寨县,111.831852799999993,38.910206809999998,4.7999101
1493,557,219,418,大连交通大学,4121010150.000000000000000,辽宁省,大连市,本科,公办,大连交通大学(沙河口校区),121.577304999999996,38.917479999999998,b1c1054652ab7160744ff178,沙河口区,121.565910200000005,38.910375010000003,24.1320992
1494,610,232,431,辽宁师范大学,4121010165.000000000000000,辽宁省,大连市,本科,公办,辽宁师范大学(南院),121.571149000000005,38.920014000000002,f3c2373c6de01e52d22dd629,沙河口区,121.559755800000005,38.912852200000003,17.8010998
1495,528,210,409,大连理工大学,4121010141.000000000000000,教育部,大连市,本科,公办,大连理工大学市内校区东院,121.634401999999994,38.922001000000002,593850fbab910420df1e526d,西岗区,121.622826599999996,38.915544070000003,4.3727102
1496,609,232,431,辽宁师范大学,4121010165.000000000000000,辽宁省,大连市,本科,公办,辽宁师范大学(北院),121.568933000000001,38.926191000000003,7129f4fd680c0965ca09f046,沙河口区,121.557538600000001,38.919014720000000,16.2469006
1497,337,126,178,河北金融学院,4113011420.000000000000000,河北省,保定市,本科,公办,河北金融学院,115.505713000000000,38.925120000000000,b388f9fdc59a0840b35c6aeb,莲池区,115.492859999999993,38.918613469999997,66.2770004
1498,611,232,431,辽宁师范大学,4121010165.000000000000000,辽宁省,大连市,本科,公办,辽宁师范大学(西山湖校区),121.489576000000000,38.930543999999998,7b18b63242bee91adeee8b88,甘井子区,121.477710099999996,38.923745269999998,25.6341000
1499,3292,1192,2630,河西学院,4162010740.000000000000000,甘肃省,张掖市,本科,公办,河西学院医学院,100.451876999999996,38.934440000000002,184b36bbeb325d55bd484247,甘州区,100.443763200000006,38.927495639999997,2.5120699
1500,563,219,418,大连交通大学,4121010150.000000000000000,辽宁省,大连市,本科,公办,大连交通大学(胜利桥北校区),121.645964000000006,38.937319000000002,d1469ee780c7776284330421,西岗区,121.634427500000001,38.930699380000000,0.8620910
1501,3290,1192,2630,河西学院,4162010740.000000000000000,甘肃省,张掖市,本科,公办,河西学院,100.447348000000005,38.954859999999996,2da167e3d1d8604891114cb7,甘州区,100.439248100000000,38.947891890000001,76.0168991
1502,198,75,101,天津中医药大学,4112010063.000000000000000,天津市,天津市,本科,公办,天津中医药大学(新校区),117.077635000000001,38.958945000000000,bd4ad85e3cd6861786420e5f,静海区,117.064694700000004,38.952202079999999,127.1080017
1503,216,81,107,天津体育学院,4112010071.000000000000000,天津市,天津市,本科,公办,天津体育学院(新校区),117.066181000000000,38.958815000000001,7666852232adf8e21c38946d,静海区,117.053253299999994,38.952149769999998,75.7819977
1504,585,225,424,大连海洋大学,4121010158.000000000000000,辽宁省,大连市,本科,公办,大连海洋大学(渤海校区),121.329706999999999,38.970849000000001,8e8511c4117c931cc7f50dfb,甘井子区,121.318047600000000,38.963441449999998,21.3006001
1505,655,246,445,辽宁警察学院,4121011432.000000000000000,辽宁省,大连市,本科,公办,辽宁警察学院,121.335790000000003,38.970717999999998,22e11407361e4cc9d5b74eef,甘井子区,121.324103600000001,38.963336089999999,50.4948997
1506,567,221,420,大连工业大学,4121010152.000000000000000,辽宁省,大连市,本科,公办,大连工业大学,121.534220000000005,38.979391999999997,3be122e107ba95521ef74d27,甘井子区,121.522615000000002,38.972518659999999,45.6567993
1507,3369,1213,2686,宁夏理工学院,4164012544.000000000000000,宁夏回族自治区教育厅,石嘴山市,本科,民办,宁夏理工学院,106.420502999999997,38.976258999999999,3c6ec48473722836aeee7aa4,大武口区,106.409317000000001,38.969359699999998,97.6536026
1508,174,67,93,南开大学,4112010055.000000000000000,教育部,天津市,本科,公办,南开大学(津南校区),117.352677999999997,38.994943999999997,ae4ffd933efe392faaf7294c,津南区,117.339834800000006,38.987660150000004,273.8529968
1509,177,68,94,天津大学,4112010056.000000000000000,教育部,天津市,本科,公办,天津大学(北洋园校区),117.319102000000001,39.004181000000003,e4fb2dba48387fb9db131869,津南区,117.306161200000005,38.997493190000000,235.6719971
1510,223,86,112,天津中德应用技术大学,4112012105.000000000000000,天津市,天津市,本科,公办,天津中德应用技术大学,117.392754999999994,39.017270000000003,fe31ae5a4f5e97c2f4e73b88,津南区,117.379735699999998,39.010101380000002,45.0449982
1511,175,67,93,南开大学,4112010055.000000000000000,教育部,天津市,本科,公办,南开大学泰达学院,117.719413000000003,39.032938000000001,d657e160454288ca0a5cb32e,滨海新区,117.706731300000001,39.025697309999998,7.3526402
1512,665,249,448,大连民族大学,4121012026.000000000000000,国家民委,大连市,本科,公办,大连民族大学,121.781713999999994,39.051454000000000,b0d056f26a910a7ecbc3db99,金州区,121.770100900000003,39.044319629999997,34.4248009
1513,231,92,118,天津师范大学津沽学院,4112013896.000000000000000,天津市教委,天津市,本科,民办,天津师范大学津沽学院,117.130679999999998,39.061630999999998,b9033b5269e645fc40ab9a5f,西青区,117.117869700000000,39.054166580000000,1.3057600
1514,190,72,98,天津理工大学,4112010060.000000000000000,天津市,天津市,本科,公办,天津理工大学艺术学院,117.143958999999995,39.065755000000003,9db4f651ba6403a52d4733d4,西青区,117.131119499999997,39.058431329999998,0.4003430
1515,213,80,106,天津财经大学,4112010070.000000000000000,天津市,天津市,本科,公办,天津财经大学,117.284785999999997,39.067008999999999,3a0a78bd685fdefb63180938,河西区,117.271951400000006,39.060197719999998,57.0830002
1516,207,77,103,天津职业技术师范大学,4112010066.000000000000000,天津市,天津市,本科,公办,天津职业技术师范大学,117.302937999999997,39.064979000000001,f2405c89493da90e9de32147,津南区,117.290002599999994,39.058345899999999,57.9600983
1517,189,72,98,天津理工大学,4112010060.000000000000000,天津市,天津市,本科,公办,天津理工大学,117.148097000000007,39.066305000000000,53cebd50d60f60602a02e1f9,西青区,117.135240899999999,39.059051340000003,141.7279968
1518,183,70,96,天津工业大学,4112010058.000000000000000,天津市,天津市,本科,公办,天津工业大学,117.117765000000006,39.073258000000003,d219bb1d1a038f8af50e77f9,西青区,117.104953600000002,39.065810949999999,155.4140015
1519,203,76,102,天津师范大学,4112010065.000000000000000,天津市,天津市,本科,公办,天津师范大学,117.132024999999999,39.069341999999999,2e7e659340f1c018e5e965c5,西青区,117.119219999999999,39.061882670000003,222.1150055
1520,180,69,95,天津科技大学,4112010057.000000000000000,天津市,天津市,本科,公办,天津科技大学(河西校区),117.278955999999994,39.075508999999997,05dd7d5f00a27700ad080f38,河西区,117.266170399999993,39.068596650000003,24.0359001
1521,666,249,448,大连民族大学,4121012026.000000000000000,国家民委,大连市,本科,公办,大连民族大学(金石滩校区),121.985301000000007,39.086238000000002,3b8c38c63832e379b21e36e1,金州区,121.973734399999998,39.079619760000000,5.9386702
1522,525,210,409,大连理工大学,4121010141.000000000000000,教育部,大连市,本科,公办,大连理工大学(开发区校区),121.822957000000002,39.090873999999999,e52c531d59cfd7adbd48420d,金州区,121.811502399999995,39.083640610000003,48.5015984
1523,668,249,448,大连民族大学,4121012026.000000000000000,国家民委,大连市,本科,公办,大连民族大学(北区),121.988348999999999,39.091361999999997,101bc61be3f174dec42ba1e8,金州区,121.976774399999996,39.084731730000001,22.1186008
1524,179,69,95,天津科技大学,4112010057.000000000000000,天津市,天津市,本科,公办,天津科技大学(滨海校区),117.715812000000000,39.093243999999999,1f4e00d8e1d5604a2cb17e65,滨海新区,117.703156399999997,39.086013780000002,99.6371002
1525,684,262,461,大连财经学院,4121013218.000000000000000,辽宁省教育厅,大连市,本科,民办,大连财经学院,121.838324999999998,39.092157000000000,7642c29b9355136e03ec0165,金州区,121.826825400000004,39.085223700000000,41.6222000
1526,191,73,99,天津农学院,4112010061.000000000000000,天津市,天津市,本科,公办,天津农学院,117.107552999999996,39.098284999999997,9b4b4524c731e3c00d3dda6d,西青区,117.094714300000007,39.090948900000001,23.0049000
1527,226,89,115,天津商业大学宝德学院,4112013660.000000000000000,天津市教委,天津市,本科,民办,天津商业大学宝德学院,117.099402999999995,39.097887000000000,a2a4fe28acde739ab42655ed,西青区,117.086526300000003,39.090692879999999,13.6570997
1528,222,84,110,天津城建大学,4112010792.000000000000000,天津市,天津市,本科,公办,天津城建大学,117.101883999999998,39.101033000000001,2ad32cc34300f98e9d95def8,西青区,117.089018199999998,39.093791080000003,57.8811989
1529,204,76,102,天津师范大学,4112010065.000000000000000,天津市,天津市,本科,公办,天津师范大学(八里台校区),117.189387999999994,39.105835999999996,0c1c96e93e050fff0782c268,河西区,117.176446200000001,39.099131180000001,0.9877860
1530,687,264,463,大连艺术学院,4121013599.000000000000000,辽宁省教育厅,大连市,本科,民办,大连艺术学院(新校区),121.840646000000007,39.104574000000000,c5372a42848cef3b1d1d110c,金州区,121.829135899999997,39.097680709999999,40.3270988
1531,173,67,93,南开大学,4112010055.000000000000000,教育部,天津市,本科,公办,南开大学(八里台校区),117.175460000000001,39.109442000000001,7a84cea69d5be9e94d55473d,南开区,117.162507300000001,39.102655179999999,95.5951004
1532,214,80,106,天津财经大学,4112010070.000000000000000,天津市,天津市,本科,公办,天津财经大学(马场道校区),117.213346999999999,39.114443000000001,55fa2c0b1e6cd62c1ce9993b,河西区,117.200537199999999,39.107483600000002,0.9269730
1533,194,74,100,天津医科大学,4112010062.000000000000000,天津市,天津市,本科,公办,天津医科大学(气象台校区),117.191327999999999,39.112727000000000,4307550337d43a733b221c4d,和平区,117.178387000000001,39.106012980000003,13.6736002
1534,208,78,104,天津外国语大学,4112010068.000000000000000,天津市,天津市,本科,公办,天津外国语大学,117.216346000000001,39.114373999999998,b8668c0833f7706e0f0e6b83,河西区,117.203559100000007,39.107364369999999,12.0801001
1535,195,74,100,天津医科大学,4112010062.000000000000000,天津市,天津市,本科,公办,天津医科大学(广东路校区),117.220402000000007,39.117406000000003,b3e3824b4a2778140f0e6b87,河西区,117.207642500000006,39.110325439999997,1.9842499
1536,176,68,94,天津大学,4112010056.000000000000000,教育部,天津市,本科,公办,天津大学(卫津路校区),117.180115000000001,39.116464000000001,288435135c339bc84c6d461c,南开区,117.167152099999996,39.109717349999997,85.1302032
1537,187,71,97,中国民航大学,4112010059.000000000000000,交通运输部（中国民用航空局）,天津市,本科,公办,中国民航大学,117.359071999999998,39.113267999999998,8114eb32af8932e72dfaa7ca,东丽区,117.346218899999997,39.105838249999998,120.7720032
1538,218,82,108,天津音乐学院,4112010072.000000000000000,天津市,天津市,本科,公办,天津音乐学院(南校区),117.238067000000001,39.123097999999999,925c550fadb02cb35a3ac85b,河东区,117.225401500000004,39.115786129999996,3.3753200
1539,184,70,96,天津工业大学,4112010058.000000000000000,天津市,天津市,本科,公办,天津工业大学(和平校区),117.192577000000000,39.127744000000000,e110dba71d9f3f6f45572606,和平区,117.179624700000005,39.121012030000003,0.2580870
1540,219,82,108,天津音乐学院,4112010072.000000000000000,天津市,天津市,本科,公办,天津音乐学院(北院学生宿舍),117.236192000000003,39.129243000000002,665801454837d234a8175a4d,河东区,117.223512900000003,39.121939910000002,0.5986450
1541,671,251,450,大连理工大学城市学院,4121013198.000000000000000,辽宁省教育厅,大连市,本科,民办,大连理工大学城市学院,121.855384000000001,39.158071999999997,d55fe9eaf5860cbcfd0eb0a7,金州区,121.843799799999999,39.151387970000002,55.5335999
1542,212,79,105,天津商业大学,4112010069.000000000000000,天津市,天津市,本科,公办,天津商业大学(南院),117.143980999999997,39.159658000000000,0523a1413e7f801cb23c81d5,红桥区,117.131111200000007,39.152271290000002,0.9034300
1543,220,83,109,天津美术学院,4112010073.000000000000000,天津市,天津市,本科,公办,天津美术学院,117.200742000000005,39.159070000000000,9cfb2865726cbacbbda24076,河北区,117.187808899999993,39.152252769999997,5.7617998
1544,192,73,99,天津农学院,4112010061.000000000000000,天津市,天津市,本科,公办,天津农学院(西校区),116.981517999999994,39.167527000000000,b3aa435d940c4c0a157643f9,西青区,116.969031900000004,39.160515130000000,19.0585003
1545,249,100,152,河北工业大学,4113010080.000000000000000,河北省,天津市,本科,公办,河北工业大学红桥校区(南院),117.176280000000006,39.178846999999998,fd2520b66b20b15a0d0e6bd9,红桥区,117.163295700000006,39.172020709999998,7.9861002
1546,248,100,152,河北工业大学,4113010080.000000000000000,河北省,天津市,本科,公办,河北工业大学(红桥校区),117.173021000000006,39.184685000000002,be54cde968897c4179f796ae,红桥区,117.160047300000002,39.177816380000003,10.3237000
1547,210,79,105,天津商业大学,4112010069.000000000000000,天津市,天津市,本科,公办,天津商业大学,117.131360999999998,39.187458999999997,9e7759a686cbfdad0bccdd10,北辰区,117.118540100000004,39.179923750000000,87.9263000
1548,221,83,109,天津美术学院,4112010073.000000000000000,天津市,天津市,本科,公办,天津美术学院(北校区),117.223776000000001,39.189241000000003,2ba331508e35260381a12e60,河北区,117.211026500000003,39.182060970000002,3.3290501
1549,250,101,153,华北理工大学,4113010081.000000000000000,河北省,唐山市,本科,公办,华北理工大学,118.599310000000003,39.210839999999997,d05b348b096cb1dcbe48420e,曹妃甸区,118.587051900000006,39.204014440000002,289.6889954
1550,247,100,152,河北工业大学,4113010080.000000000000000,河北省,天津市,本科,公办,河北工业大学(北辰校区),117.065011999999996,39.244095000000002,6b58e78ce9b53fc9ce04efe1,北辰区,117.052041599999995,39.237256400000000,185.6049957
1551,188,71,97,中国民航大学,4112010059.000000000000000,交通运输部（中国民用航空局）,天津市,本科,公办,中国民航大学(宁河校区),117.467437000000004,39.263961999999999,afca5cc52730f19ffda778e0,宁河区,117.454469000000003,39.256570680000003,40.8040009
1552,448,179,293,山西工学院,4114013534.000000000000000,山西省,朔州市,本科,公办,山西工学院,112.453421000000006,39.380884000000002,d7ecce2b15c344e7c5effb99,朔城区,112.440180400000003,39.373394019999999,32.1678009
1553,291,113,165,廊坊师范学院,4113010100.000000000000000,河北省,廊坊市,本科,公办,廊坊师范学院(西校区),116.440860999999998,39.427588000000000,be24d20f6561d50c00ec0143,固安县,116.428173999999999,39.420371760000002,10.3092003
1554,3400,1223,2708,喀什大学,4165010763.000000000000000,新疆维吾尔自治区,喀什地区,本科,公办,喀什大学新泉校区,76.107872999999998,39.449088000000003,cf661840ce6228831ce999fc,喀什市,76.098267860000007,39.442561359999999,175.4859924
1555,3401,1223,2708,喀什大学,4165010763.000000000000000,新疆维吾尔自治区,喀什地区,本科,公办,喀什大学,76.009331000000003,39.484197000000002,86c91520d0ba5d6d4c6d4637,喀什市,75.999770440000006,39.478080159999998,39.8610992
1556,158,59,60,首都师范大学科德学院,4111013629.000000000000000,北京市教委,北京市,本科,民办,首都师范大学科德学院,116.318854000000002,39.518810000000002,ceb1f52e4501aafa75e5b66b,大兴区,116.306283699999994,39.511635970000000,22.4431000
1557,290,113,165,廊坊师范学院,4113010100.000000000000000,河北省,廊坊市,本科,公办,廊坊师范学院,116.679181999999997,39.532873000000002,7c1371eea79cb6bffbf0cb38,安次区,116.666786900000005,39.525852700000002,52.0788994
1558,333,124,176,中国人民警察大学,4113011105.000000000000000,公安部,廊坊市,本科,公办,中国人民警察大学,116.663968999999994,39.538803999999999,69984c4238a32a38c42ba1f6,安次区,116.651708200000002,39.531549089999999,70.9104996
1559,235,96,122,天津财经大学珠江学院,4112014087.000000000000000,天津市教委,天津市,本科,民办,天津财经大学珠江学院,117.412575000000004,39.557156999999997,b31ce09b72c2898271210bb4,宝坻区,117.399376200000006,39.550046020000003,43.8334007
1560,379,154,206,河北东方学院,4113014225.000000000000000,河北省教育厅,廊坊市,本科,民办,河北东方学院,116.756339999999994,39.600794000000000,aa0c1c62b84a47b06fc02c04,广阳区,116.743906800000005,39.593305610000002,35.3983994
1561,512,208,370,鄂尔多斯应用技术学院,4115014532.000000000000000,内蒙古自治区,鄂尔多斯市,本科,公办,鄂尔多斯应用技术学院,109.829162999999994,39.618020999999999,f6d85ed1da92d8880ab93a80,康巴什区,109.817053500000000,39.610929560000002,55.0059013
1562,166,64,65,北京第二外国语学院中瑞酒店管理学院,4111014201.000000000000000,北京市教委,北京市,本科,民办,北京第二外国语学院中瑞酒店管理学院,116.315861999999996,39.624696999999998,39d43f82eb195e85a8059dd4,大兴区,116.303306100000000,39.617446399999999,7.8973699
1563,326,122,174,唐山学院,4113011033.000000000000000,河北省,唐山市,本科,公办,唐山学院(文北后街校区),118.226253999999997,39.626106999999998,c474d454a51c3654d8d891a8,路南区,118.213608600000001,39.618668479999997,4.9451199
1564,586,225,424,大连海洋大学,4121010158.000000000000000,辽宁省,大连市,本科,公办,大连海洋大学(瓦房店校区),122.030929999999998,39.631332999999998,a4a79409b3f6da4732870a37,瓦房店市,122.019309500000006,39.623704660000001,10.2674999
1565,288,112,164,唐山师范学院,4113010099.000000000000000,河北省,唐山市,本科,公办,唐山师范学院(学院路校区),118.166220999999993,39.642381999999998,c165340510b23604aa175aba,路北区,118.153284999999997,39.635199350000001,7.7742801
1566,324,122,174,唐山学院,4113011033.000000000000000,河北省,唐山市,本科,公办,唐山学院,118.198539999999994,39.645237999999999,8ff38ada257c33f3cafa5f16,路北区,118.185869400000001,39.637609200000000,3.9441600
1567,613,232,431,辽宁师范大学,4121010165.000000000000000,辽宁省,大连市,本科,公办,辽宁师范大学海华学院(西校区),122.931652999999997,39.641987999999998,2a530de2ef3920c00e3ddad3,庄河市,122.920000500000000,39.635086090000001,98.5061035
1568,323,122,174,唐山学院,4113011033.000000000000000,河北省,唐山市,本科,公办,唐山学院(华岩北路),118.176727000000000,39.664214000000001,ffd6d40362626c8f17b54bd3,路北区,118.163897199999994,39.656865799999999,12.9202995
1569,287,112,164,唐山师范学院,4113010099.000000000000000,河北省,唐山市,本科,公办,唐山师范学院(大学道校区),118.180051000000006,39.679478000000003,c67cf4b73db3f38749fd3f06,路北区,118.167263800000001,39.672076779999998,22.2413998
1570,322,122,174,唐山学院,4113011033.000000000000000,河北省,唐山市,本科,公办,唐山学院(大学西道校区东院),118.173299000000000,39.683934999999998,9b7e7da67226d768a1d230b2,路北区,118.160452300000003,39.676646110000000,17.6308994
1571,289,112,164,唐山师范学院,4113010099.000000000000000,河北省,唐山市,本科,公办,唐山师范学院(北院),118.178982000000005,39.682898999999999,95cddf227cc64c2775e5b638,路北区,118.166186900000000,39.675515590000003,16.0191994
1572,327,122,174,唐山学院,4113011033.000000000000000,河北省,唐山市,本科,公办,唐山学院大学西道校区(北院),118.166973999999996,39.683202000000001,651a9e60a40fbb65cf06a4b3,路北区,118.154071700000003,39.676012090000000,20.1359997
1573,417,167,281,山西大同大学,4114010120.000000000000000,山西省,大同市,本科,公办,山西大同大学浑源师范分校,113.712273999999994,39.704013000000003,1cea15a9945ecfc407fef556,浑源县,113.698936799999998,39.697249669999998,5.5190201
1574,320,121,173,河北科技师范学院,4113010798.000000000000000,河北省,秦皇岛市,本科,公办,河北科技师范学院(昌黎校区),119.185952000000000,39.714635999999999,217c389aecc315a82fb17e85,昌黎县,119.173304599999994,39.707095520000003,22.6959991
1575,68,22,23,北京中医药大学,4111010026.000000000000000,教育部,北京市,本科,公办,北京中医药大学(良乡校区),116.175486000000006,39.718074000000001,1e57aec92c44894da11de98f,房山区,116.162922300000005,39.710457210000001,54.3381004
1576,77,24,25,首都师范大学,4111010028.000000000000000,北京市,北京市,本科,公办,首都师范大学(良乡校区),116.185648999999998,39.718809999999998,26e628c11116dd33dcee8b78,房山区,116.173070999999993,39.711334890000003,33.7938004
1577,33,10,11,北京工商大学,4111010011.000000000000000,北京市,北京市,本科,公办,北京工商大学(良乡校区),116.173805999999999,39.726059999999997,e08498960ff9be235bf6be58,房山区,116.161233300000006,39.718423729999998,57.9361000
